Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.223-192.168.1.233-22-55332-6,192.168.1.233,55332,192.168.1.223,22,6,24/05/2025 06:36:37 PM,38,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210526.31578947368,5.428571428571428,13.926678748085669,37.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,5.428571428571428,13.926678748085669,37.0,0.0,0,0,0,0,0,160,0.0,210526.31578947368,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,8,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-55272-6,192.168.1.233,55272,192.168.1.223,22,6,24/05/2025 06:36:35 PM,161,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130434.78260869563,8.05,20.33269340379261,72.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,8.05,20.33269340379261,72.0,0.0,0,0,0,0,0,420,0.0,130434.78260869563,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,21,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-39712-6,192.168.1.233,39712,192.168.1.223,22,6,24/05/2025 06:40:33 PM,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-39698-6,192.168.1.233,39698,192.168.1.223,22,6,24/05/2025 06:40:32 PM,132,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37878.78787878787,33.0,66.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,33.0,66.0,132.0,0.0,0,0,0,0,0,100,0.0,37878.78787878787,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-55234-6,192.168.1.233,55234,192.168.1.223,22,6,24/05/2025 06:36:35 PM,9987,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.9111845399019,1664.5,4076.685798537827,9986.0,0.0,0.0,0.0,0.0,0.0,0.0,9987.0,1664.5,4076.685798537827,9986.0,0.0,0,0,0,0,0,140,0.0,700.9111845399019,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-55208-6,192.168.1.233,55208,192.168.1.223,22,6,24/05/2025 06:36:36 PM,10712,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.1792382374907,1339.0000000000002,3786.859875184942,10711.0,0.0,0.0,0.0,0.0,0.0,0.0,10712.0,1339.0000000000002,3786.859875184942,10711.0,0.0,0,0,0,0,0,180,0.0,840.1792382374907,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,9,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-58632-6,192.168.1.233,58632,192.168.1.223,22,6,24/05/2025 06:36:37 PM,722,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20775.623268698066,51.57142857142857,121.85660822061708,434.0,0.0,0.0,0.0,0.0,0.0,0.0,722.0,51.57142857142857,121.85660822061708,434.0,0.0,0,0,0,0,0,300,0.0,20775.623268698066,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,15,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-55366-6,192.168.1.233,55366,192.168.1.223,22,6,24/05/2025 06:36:37 PM,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.5,1.0,0.0,0,0,0,0,0,100,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-36386-6,192.168.1.233,36386,192.168.1.223,22,6,24/05/2025 06:40:31 PM,37,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162162.16216216216,7.4,15.993748778819803,36.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,7.4,15.993748778819803,36.0,0.0,0,0,0,0,0,120,0.0,162162.16216216216,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-39728-6,192.168.1.233,39728,192.168.1.223,22,6,24/05/2025 06:40:33 PM,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-55280-6,192.168.1.233,55280,192.168.1.223,22,6,24/05/2025 06:36:35 PM,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-55302-6,192.168.1.233,55302,192.168.1.223,22,6,24/05/2025 06:36:36 PM,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-55344-6,192.168.1.233,55344,192.168.1.223,22,6,24/05/2025 06:36:37 PM,68,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161764.70588235295,6.800000000000001,12.752341832864357,38.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,6.800000000000001,12.752341832864357,38.0,0.0,0,0,0,0,0,220,0.0,161764.70588235295,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,11,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-58802-6,192.168.1.233,58802,192.168.1.223,22,6,24/05/2025 06:36:39 PM,575,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26086.95652173913,41.07142857142857,108.58209534067495,391.0,0.0,0.0,0.0,0.0,0.0,0.0,575.0,41.07142857142857,108.58209534067495,391.0,0.0,0,0,0,0,0,300,0.0,26086.95652173913,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,15,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-55242-6,192.168.1.233,55242,192.168.1.223,22,6,24/05/2025 06:36:35 PM,2186,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8234.217749313815,128.58823529411765,430.9607085952746,1771.0,0.0,0.0,0.0,0.0,0.0,0.0,2186.0,128.58823529411765,430.9607085952746,1771.0,0.0,0,0,0,0,0,360,0.0,8234.217749313815,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,18,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-58722-6,192.168.1.233,58722,192.168.1.223,22,6,24/05/2025 06:36:38 PM,4958,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2420.3307785397337,450.7272727272727,1391.935709069143,4643.0,0.0,0.0,0.0,0.0,0.0,0.0,4958.0,450.7272727272727,1391.935709069143,4643.0,0.0,0,0,0,0,0,240,0.0,2420.3307785397337,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,12,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-58662-6,192.168.1.233,58662,192.168.1.223,22,6,24/05/2025 06:36:38 PM,27,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333333.3333333334,3.375,9.148575220843329,26.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.375,9.148575220843329,26.0,0.0,0,0,0,0,0,180,0.0,333333.3333333334,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,9,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-36398-6,192.168.1.233,36398,192.168.1.223,22,6,24/05/2025 06:40:29 PM,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-58666-6,192.168.1.233,58666,192.168.1.223,22,6,24/05/2025 06:36:38 PM,95,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115789.47368421052,9.5,26.09916984631248,83.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,9.5,26.09916984631248,83.0,0.0,0,0,0,0,0,220,0.0,115789.47368421052,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,11,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-55318-6,192.168.1.233,55318,192.168.1.223,22,6,24/05/2025 06:36:37 PM,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.3333333333333333,0.5773502691896257,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.5773502691896257,1.0,0.0,0,0,0,0,0,80,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-58794-6,192.168.1.233,58794,192.168.1.223,22,6,24/05/2025 06:36:39 PM,3683,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086.0711376595166,1227.6666666666667,2112.5397826628814,3667.0,0.0,0.0,0.0,0.0,0.0,0.0,3683.0,1227.6666666666667,2112.5397826628814,3667.0,0.0,0,0,0,0,0,80,0.0,1086.0711376595166,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-58710-6,192.168.1.233,58710,192.168.1.223,22,6,24/05/2025 06:36:38 PM,103,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29126.21359223301,51.5,72.8319984622144,103.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,51.5,72.8319984622144,103.0,0.0,0,0,0,0,0,60,0.0,29126.21359223301,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-58756-6,192.168.1.233,58756,192.168.1.223,22,6,24/05/2025 06:36:38 PM,113,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44247.78761061947,28.250000000000004,56.5,113.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,28.250000000000004,56.5,113.0,0.0,0,0,0,0,0,100,0.0,44247.78761061947,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-55252-6,192.168.1.233,55252,192.168.1.223,22,6,24/05/2025 06:36:35 PM,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-58790-6,192.168.1.233,58790,192.168.1.223,22,6,24/05/2025 06:36:39 PM,3835,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3389.830508474576,319.5833333333333,1060.102521485826,3683.0,0.0,0.0,0.0,0.0,0.0,0.0,3835.0,319.5833333333333,1060.102521485826,3683.0,0.0,0,0,0,0,0,260,0.0,3389.830508474576,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,13,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-55256-6,192.168.1.233,55256,192.168.1.223,22,6,24/05/2025 06:36:35 PM,160,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49999.99999999999,22.857142857142858,30.92694925912012,72.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,22.857142857142858,30.92694925912012,72.0,0.0,0,0,0,0,0,160,0.0,49999.99999999999,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,8,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-55298-6,192.168.1.233,55298,192.168.1.223,22,6,24/05/2025 06:36:36 PM,175,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68571.42857142857,15.90909090909091,38.919030166371165,125.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,15.90909090909091,38.919030166371165,125.0,0.0,0,0,0,0,0,240,0.0,68571.42857142857,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,12,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-36366-6,192.168.1.233,36366,192.168.1.223,22,6,24/05/2025 06:40:25 PM,49,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224489.79591836737,4.9,10.170217958988555,27.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,4.9,10.170217958988555,27.0,0.0,0,0,0,0,0,220,0.0,224489.79591836737,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,11,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-39824-6,192.168.1.233,39824,192.168.1.223,22,6,24/05/2025 06:40:48 PM,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-38546-6,192.168.1.233,38546,192.168.1.223,22,6,24/05/2025 06:40:49 PM,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.3333333333333333,0.5773502691896257,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.5773502691896257,1.0,0.0,0,0,0,0,0,80,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-58650-6,192.168.1.233,58650,192.168.1.223,22,6,24/05/2025 06:36:38 PM,83,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96385.5421686747,11.857142857142858,30.932337832914016,82.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,11.857142857142858,30.932337832914016,82.0,0.0,0,0,0,0,0,160,0.0,96385.5421686747,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,8,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-58828-6,192.168.1.233,58828,192.168.1.223,22,6,24/05/2025 06:36:41 PM,59,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67796.61016949153,19.666666666666668,33.20140559273558,58.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,19.666666666666668,33.20140559273558,58.0,0.0,0,0,0,0,0,80,0.0,67796.61016949153,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-58786-6,192.168.1.233,58786,192.168.1.223,22,6,24/05/2025 06:36:43 PM,31,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225806.4516129032,5.166666666666667,12.17237309100681,30.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,5.166666666666667,12.17237309100681,30.0,0.0,0,0,0,0,0,140,0.0,225806.4516129032,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-58824-6,192.168.1.233,58824,192.168.1.223,22,6,24/05/2025 06:36:39 PM,1963,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6113.0922058074375,178.45454545454547,382.6696652823068,1280.0,0.0,0.0,0.0,0.0,0.0,0.0,1963.0,178.45454545454547,382.6696652823068,1280.0,0.0,0,0,0,0,0,240,0.0,6113.0922058074375,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,12,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-39744-6,192.168.1.233,39744,192.168.1.223,22,6,24/05/2025 06:40:34 PM,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.3333333333333333,0.5773502691896257,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.5773502691896257,1.0,0.0,0,0,0,0,0,80,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-39790-6,192.168.1.233,39790,192.168.1.223,22,6,24/05/2025 06:40:42 PM,33,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333333.3333333333,3.3,10.089047967419368,32.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,3.3,10.089047967419368,32.0,0.0,0,0,0,0,0,220,0.0,333333.3333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,11,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-38558-6,192.168.1.233,38558,192.168.1.223,22,6,24/05/2025 06:40:49 PM,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-36370-6,192.168.1.233,36370,192.168.1.223,22,6,24/05/2025 06:40:28 PM,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.3333333333333333,0.5773502691896257,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.5773502691896257,1.0,0.0,0,0,0,0,0,80,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.1-239.255.255.250-36422-1900-17,192.168.1.1,36422,239.255.255.250,1900,17,24/05/2025 06:52:18 PM,4921,3,1,1227.0,450.0,454.0,382.0,409.0,39.23009049186607,450.0,450.0,450.0,0.0,340784.3934159724,812.842918106076,1640.3333333333337,2840.274693288192,4920.0,0.0,4921.0,2460.5,3478.258256656627,4920.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,609.632188579557,203.210729526519,382.0,454.0,425.4,35.69033482611224,1273.8000000000002,0,0,0,0,0,0,0,0,0.0,531.75,409.0,450.0,0,0,0,0,0,0,3,1227,1,450,-1,-1,3,0,0,0,0,0,0,0,0,0,Benign
192.168.1.223-192.168.1.233-22-39692-6,192.168.1.233,39692,192.168.1.223,22,6,24/05/2025 06:40:34 PM,68,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102941.17647058824,11.333333333333332,27.273919165874688,67.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,11.333333333333332,27.273919165874688,67.0,0.0,0,0,0,0,0,140,0.0,102941.17647058824,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-58774-6,192.168.1.233,58774,192.168.1.223,22,6,24/05/2025 06:36:39 PM,137,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29197.080291970804,45.66666666666667,79.09698687897873,137.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,45.66666666666667,79.09698687897873,137.0,0.0,0,0,0,0,0,80,0.0,29197.080291970804,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-55206-6,192.168.1.233,55206,192.168.1.223,22,6,24/05/2025 06:36:34 PM,2234,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7162.041181736796,148.93333333333334,311.6448222545904,881.0,0.0,0.0,0.0,0.0,0.0,0.0,2234.0,148.93333333333334,311.6448222545904,881.0,0.0,0,0,0,0,0,320,0.0,7162.041181736796,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
